Year,country,Origin,value
2015,Czech Rep.,Azerbaijan,31
2015,Czech Rep.,Burundi,2
2015,Czech Rep.,Burkina Faso,1
2015,Czech Rep.,Bangladesh,1
2015,Czech Rep.,Bulgaria,16
2015,Czech Rep.,Bosnia and Herzegovina,13
2015,Czech Rep.,Belarus,364
2015,Czech Rep.,China,13
2015,Czech Rep.,Côte d'Ivoire,2
2015,Czech Rep.,Cameroon,6
2015,Czech Rep.,Dem. Rep. of the Congo,21
2015,Czech Rep.,Congo,4
2015,Czech Rep.,Cuba,228
2015,Czech Rep.,Djibouti,2
2015,Czech Rep.,Algeria,1
2015,Czech Rep.,Ecuador,4
2015,Czech Rep.,Egypt,2
2015,Czech Rep.,Eritrea,17
2015,Czech Rep.,Ethiopia,10
2015,Czech Rep.,Georgia,34
2015,Czech Rep.,Ghana,11
2015,Czech Rep.,Guinea,7
2015,Czech Rep.,Gambia,2
2015,Czech Rep.,Guinea-Bissau,0
2015,Czech Rep.,Croatia,1
2015,Czech Rep.,India,3
2015,Czech Rep.,Iran (Islamic Rep. of),26
2015,Czech Rep.,Iraq,199
2015,Czech Rep.,Israel,2
2015,Czech Rep.,Kazakhstan,234
2015,Czech Rep.,Kyrgyzstan,21
2015,Czech Rep.,Lebanon,4
2015,Czech Rep.,Liberia,3
2015,Czech Rep.,Libya,9
2015,Czech Rep.,Sri Lanka,14
2015,Czech Rep.,Morocco,3
2015,Czech Rep.,Rep. of Moldova,25
2015,Czech Rep.,Myanmar,160
2015,Czech Rep.,Mongolia,4
2015,Czech Rep.,Niger,0
2015,Czech Rep.,Nigeria,13
2015,Czech Rep.,Nepal,1
2015,Czech Rep.,Pakistan,20
2015,Czech Rep.,Palestinian,1
2015,Czech Rep.,Romania,81
2015,Czech Rep.,Russian Federation,319
2015,Czech Rep.,Rwanda,1
2015,Czech Rep.,Saudi Arabia,3
2015,Czech Rep.,Sudan,17
2015,Czech Rep.,Senegal,1
2015,Czech Rep.,Sierra Leone,5
2015,Czech Rep.,Somalia,22
2015,Czech Rep.,Serbia and Kosovo (S/RES/1244 (1999)),9
2015,Czech Rep.,Slovakia,0
2015,Czech Rep.,Syrian Arab Rep.,365
2015,Czech Rep.,Chad,1
2015,Czech Rep.,Togo,6
2015,Czech Rep.,Tajikistan,4
2015,Czech Rep.,Turkmenistan,5
2015,Czech Rep.,Tunisia,1
2015,Czech Rep.,Turkey,8
2015,Czech Rep.,United Rep. of Tanzania,0
2015,Czech Rep.,Uganda,4
2015,Czech Rep.,Ukraine,444
2015,Czech Rep.,Uzbekistan,99
2015,Czech Rep.,Venezuela (Bolivarian Republic of),3
2015,Czech Rep.,Viet Nam,70
2015,Czech Rep.,Stateless,201
2015,Czech Rep.,Yemen,0
2015,Czech Rep.,South Africa,3
2015,Czech Rep.,Zimbabwe,0
2015,Germany,Afghanistan,30026
2015,Germany,Angola,796
2015,Germany,Albania,472
2015,Germany,United Arab Emirates,0
2015,Germany,Argentina,12
2015,Germany,Armenia,1191
2015,Germany,Australia,5
2015,Germany,Austria,1
2015,Germany,Azerbaijan,2171
2015,Germany,Burundi,71
2015,Germany,Belgium,4
2015,Germany,Benin,34
2015,Germany,Burkina Faso,36
2015,Germany,Bangladesh,186
2015,Germany,Bulgaria,85
2015,Germany,Bahrain,55
2015,Germany,Bahamas,1
2015,Germany,Bosnia and Herzegovina,1412
2015,Germany,Belarus,154
2015,Germany,Belize,0
2015,Germany,Bolivia (Plurinational State of),7
2015,Germany,Brazil,35
2015,Germany,Barbados,1
2015,Germany,Bhutan,27
2015,Germany,Botswana,1
2015,Germany,Central African Rep.,3
2015,Germany,Canada,20
2015,Germany,Switzerland,1
2015,Germany,Chile,184
2015,Germany,China,1406
2015,Germany,Côte d'Ivoire,181
2015,Germany,Cameroon,515
2015,Germany,Dem. Rep. of the Congo,1537
2015,Germany,Congo,178
2015,Germany,Colombia,61
2015,Germany,Comoros,1
2015,Germany,Cabo Verde,3
2015,Germany,Cuba,102
2015,Germany,Cyprus,0
2015,Germany,Czech Rep.,837
2015,Germany,Djibouti,1
2015,Germany,Dominica,1
2015,Germany,Dominican Rep.,15
2015,Germany,Algeria,289
2015,Germany,Ecuador,18
2015,Germany,Egypt,636
2015,Germany,Eritrea,10980
2015,Germany,Spain,14
2015,Germany,Estonia,2
2015,Germany,Ethiopia,2657
2015,Germany,France,14
2015,Germany,Gabon,2
2015,Germany,United Kingdom,12
2015,Germany,Georgia,360
2015,Germany,Ghana,274
2015,Germany,Guinea,641
2015,Germany,Gambia,172
2015,Germany,Guinea-Bissau,24
2015,Germany,Equatorial Guinea,15
2015,Germany,Greece,47
2015,Germany,Grenada,0
2015,Germany,Guatemala,2
2015,Germany,Honduras,27
2015,Germany,Croatia,328
2015,Germany,Haiti,16
2015,Germany,Hungary,291
2015,Germany,Indonesia,20
2015,Germany,India,299
2015,Germany,Ireland,1
2015,Germany,Iran (Islamic Rep. of),19763
2015,Germany,Iraq,51396
2015,Germany,Israel,26
2015,Germany,Italy,13
2015,Germany,Jamaica,6
2015,Germany,Jordan,138
2015,Germany,Japan,101
2015,Germany,Kazakhstan,87
2015,Germany,Kenya,180
2015,Germany,Kyrgyzstan,104
2015,Germany,Cambodia,26
2015,Germany,Rep. of Korea,82
2015,Germany,Kuwait,5
2015,Germany,Lao People's Dem. Rep.,50
2015,Germany,Lebanon,521
2015,Germany,Liberia,61
2015,Germany,Libya,334
2015,Germany,Sri Lanka,3920
2015,Germany,Lesotho,0
2015,Germany,Lithuania,5
2015,Germany,Luxembourg,2
2015,Germany,Latvia,11
2015,Germany,Morocco,161
2015,Germany,Rep. of Moldova,44
2015,Germany,Madagascar,2
2015,Germany,Mexico,20
2015,Germany,The former Yugoslav Republic of Macedonia,459
2015,Germany,Mali,49
2015,Germany,Myanmar,708
2015,Germany,Montenegro,237
2015,Germany,Mongolia,36
2015,Germany,Mozambique,12
2015,Germany,Mauritania,15
2015,Germany,Mauritius,3
2015,Germany,Malawi,4
2015,Germany,Malaysia,6
2015,Germany,Namibia,2
2015,Germany,Niger,45
2015,Germany,Nigeria,981
2015,Germany,Nicaragua,0
2015,Germany,Netherlands,12
2015,Germany,Norway,2
2015,Germany,Nepal,45
2015,Germany,New Zealand,8
2015,Germany,Oman,3
2015,Germany,Pakistan,4702
2015,Germany,Peru,42
2015,Germany,Philippines,28
2015,Germany,Poland,703
2015,Germany,Dem. People's Rep. of Korea,101
2015,Germany,Portugal,3
2015,Germany,Paraguay,2
2015,Germany,Qatar,1
2015,Germany,Romania,170
2015,Germany,Russian Federation,4856
2015,Germany,Rwanda,188
2015,Germany,Saudi Arabia,15
2015,Germany,Sudan,457
2015,Germany,Senegal,41
2015,Germany,Singapore,6
2015,Germany,Sierra Leone,341
2015,Germany,El Salvador,8
2015,Germany,Somalia,4860
2015,Germany,Serbia and Kosovo (S/RES/1244 (1999)),9157
2015,Germany,South Sudan,19
2015,Germany,Slovakia,95
2015,Germany,Slovenia,7
2015,Germany,Sweden,3
2015,Germany,Swaziland,1
2015,Germany,Seychelles,1
2015,Germany,Syrian Arab Rep.,115604
2015,Germany,Chad,24
2015,Germany,Togo,1188
2015,Germany,Thailand,46
2015,Germany,Tajikistan,103
2015,Germany,Turkmenistan,29
2015,Germany,Tonga,1
2015,Germany,Trinidad and Tobago,0
2015,Germany,Tunisia,90
2015,Germany,Turkey,20281
2015,Germany,United Rep. of Tanzania,13
2015,Germany,Uganda,112
2015,Germany,Ukraine,320
2015,Germany,Uruguay,2
2015,Germany,United States of America,159
2015,Germany,Uzbekistan,78
2015,Germany,Venezuela (Bolivarian Republic of),6
2015,Germany,Viet Nam,1357
2015,Germany,Stateless,2935
2015,Germany,Yemen,140
2015,Germany,South Africa,24
2015,Germany,Zambia,6
2015,Germany,Zimbabwe,46
2015,Djibouti,Burundi,0
2015,Djibouti,Eritrea,319
2015,Djibouti,Ethiopia,522
2015,Djibouti,Iraq,12
2015,Djibouti,Kenya,10
2015,Djibouti,Madagascar,0
2015,Djibouti,Pakistan,6
2015,Djibouti,Philippines,3
2015,Djibouti,Palestinian,5
2015,Djibouti,Sudan,5
2015,Djibouti,Somalia,12323
2015,Djibouti,Syrian Arab Rep.,3
2015,Djibouti,Yemen,6157
2015,Denmark,Afghanistan,2166
2015,Denmark,Angola,2
2015,Denmark,Albania,20
2015,Denmark,Armenia,73
2015,Denmark,Azerbaijan,59
2015,Denmark,Burundi,6
2015,Denmark,Benin,1
2015,Denmark,Burkina Faso,2
2015,Denmark,Bangladesh,16
2015,Denmark,Bosnia and Herzegovina,40
2015,Denmark,Belarus,6
2015,Denmark,Bhutan,4
2015,Denmark,Central African Rep.,0
2015,Denmark,China,21
2015,Denmark,Côte d'Ivoire,12
2015,Denmark,Cameroon,6
2015,Denmark,Dem. Rep. of the Congo,90
2015,Denmark,Congo,4
2015,Denmark,Djibouti,1
2015,Denmark,Algeria,9
2015,Denmark,Egypt,6
2015,Denmark,Eritrea,3213
2015,Denmark,Ethiopia,65
2015,Denmark,Georgia,4
2015,Denmark,Ghana,3
2015,Denmark,Guinea,1
2015,Denmark,Gambia,1
2015,Denmark,Guinea-Bissau,3
2015,Denmark,Guatemala,2
2015,Denmark,Haiti,0
2015,Denmark,Indonesia,0
2015,Denmark,India,13
2015,Denmark,Iran (Islamic Rep. of),2009
2015,Denmark,Iraq,938
2015,Denmark,Israel,0
2015,Denmark,Jordan,4
2015,Denmark,Kazakhstan,3
2015,Denmark,Kenya,6
2015,Denmark,Kyrgyzstan,5
2015,Denmark,Cambodia,1
2015,Denmark,Rep. of Korea,1
2015,Denmark,Kuwait,1
2015,Denmark,Lebanon,24
2015,Denmark,Liberia,0
2015,Denmark,Libya,15
2015,Denmark,Sri Lanka,81
2015,Denmark,Latvia,0
2015,Denmark,Morocco,8
2015,Denmark,The former Yugoslav Republic of Macedonia,4
2015,Denmark,Mali,1
2015,Denmark,Malta,0
2015,Denmark,Myanmar,54
2015,Denmark,Mongolia,1
2015,Denmark,Mauritania,1
2015,Denmark,Nigeria,14
2015,Denmark,Nicaragua,0
2015,Denmark,Nepal,7
2015,Denmark,Pakistan,60
2015,Denmark,Peru,1
2015,Denmark,Dem. People's Rep. of Korea,10
2015,Denmark,Palestinian,95
2015,Denmark,Russian Federation,1026
2015,Denmark,Rwanda,17
2015,Denmark,Saudi Arabia,1
2015,Denmark,Sudan,66
2015,Denmark,Sierra Leone,1
2015,Denmark,El Salvador,0
2015,Denmark,Somalia,1260
2015,Denmark,Serbia and Kosovo (S/RES/1244 (1999)),313
2015,Denmark,Syrian Arab Rep.,12988
2015,Denmark,Chad,1
2015,Denmark,Thailand,2
2015,Denmark,Tajikistan,5
2015,Denmark,Tunisia,2
2015,Denmark,Turkey,6
2015,Denmark,United Rep. of Tanzania,2
2015,Denmark,Uganda,62
2015,Denmark,Ukraine,15
2015,Denmark,Uzbekistan,11
2015,Denmark,Viet Nam,0
2015,Denmark,Stateless,1958
2015,Denmark,Yemen,3
2015,Denmark,Zambia,1
2015,Denmark,Zimbabwe,8
2015,Dominican Rep.,Afghanistan,4
2015,Dominican Rep.,Colombia,1
2015,Dominican Rep.,Cuba,0
2015,Dominican Rep.,Ecuador,5
2015,Dominican Rep.,Eritrea,0
2015,Dominican Rep.,Haiti,600
2015,Dominican Rep.,Iran (Islamic Rep. of),1
2015,Dominican Rep.,Iraq,3
2015,Dominican Rep.,Libya,0
2015,Dominican Rep.,Sri Lanka,0
2015,Dominican Rep.,Mali,0
2015,Dominican Rep.,Niger,0
2015,Dominican Rep.,Nigeria,0
2015,Dominican Rep.,Syrian Arab Rep.,1
2015,Dominican Rep.,Ukraine,0
2015,Dominican Rep.,Venezuela (Bolivarian Republic of),0
2015,Dominican Rep.,Stateless,0
2015,Algeria,Afghanistan,2
2015,Algeria,Angola,0
2015,Algeria,Burundi,1
2015,Algeria,Burkina Faso,0
2015,Algeria,Central African Rep.,20
2015,Algeria,Côte d'Ivoire,23
2015,Algeria,Cameroon,10
2015,Algeria,Dem. Rep. of the Congo,42
2015,Algeria,Congo,2
2015,Algeria,Eritrea,0
2015,Algeria,Western Sahara,90000
2015,Algeria,Guinea,1
2015,Algeria,Gambia,0
2015,Algeria,Guinea-Bissau,0
2015,Algeria,Iraq,21
2015,Algeria,Jordan,0
2015,Algeria,Lebanon,0
2015,Algeria,Liberia,1
2015,Algeria,Libya,13
2015,Algeria,Morocco,0
2015,Algeria,Mali,16
2015,Algeria,Niger,0
2015,Algeria,Nigeria,1
2015,Algeria,Pakistan,0
2015,Algeria,Palestinian,4016
2015,Algeria,Sudan,4
2015,Algeria,Somalia,1
2015,Algeria,Syrian Arab Rep.,0
2015,Algeria,Chad,1
2015,Algeria,Togo,4
2015,Algeria,Tunisia,0
2015,Algeria,Yemen,3
2015,Ecuador,Afghanistan,112
2015,Ecuador,Angola,2
2015,Ecuador,Albania,6
2015,Ecuador,Argentina,2
2015,Ecuador,Armenia,4
2015,Ecuador,Azerbaijan,2
2015,Ecuador,Burundi,2
2015,Ecuador,Bangladesh,2
2015,Ecuador,Bosnia and Herzegovina,1
2015,Ecuador,Belarus,1
2015,Ecuador,Brazil,3
2015,Ecuador,Chile,5
2015,Ecuador,China,12
2015,Ecuador,Côte d'Ivoire,2
2015,Ecuador,Cameroon,2
2015,Ecuador,Congo,4
2015,Ecuador,Colombia,120685
2015,Ecuador,Cuba,229
2015,Ecuador,Germany,1
2015,Ecuador,Dominican Rep.,4
2015,Ecuador,Egypt,1
2015,Ecuador,Eritrea,11
2015,Ecuador,Western Sahara,5
2015,Ecuador,Spain,4
2015,Ecuador,Ethiopia,3
2015,Ecuador,Ghana,2
2015,Ecuador,Guinea,9
2015,Ecuador,Guinea-Bissau,1
2015,Ecuador,Haiti,22
2015,Ecuador,India,3
2015,Ecuador,Iran (Islamic Rep. of),24
2015,Ecuador,Iraq,36
2015,Ecuador,Jamaica,1
2015,Ecuador,Kyrgyzstan,1
2015,Ecuador,Kuwait,1
2015,Ecuador,Lebanon,6
2015,Ecuador,Liberia,6
2015,Ecuador,Sri Lanka,16
2015,Ecuador,Lithuania,1
2015,Ecuador,Morocco,4
2015,Ecuador,Mali,3
2015,Ecuador,Niger,1
2015,Ecuador,Nigeria,25
2015,Ecuador,Nicaragua,1
2015,Ecuador,Nepal,5
2015,Ecuador,Pakistan,29
2015,Ecuador,Panama,2
2015,Ecuador,Peru,93
2015,Ecuador,Poland,1
2015,Ecuador,Paraguay,1
2015,Ecuador,Palestinian,9
2015,Ecuador,Russian Federation,29
2015,Ecuador,Saudi Arabia,3
2015,Ecuador,Sudan,5
2015,Ecuador,Sierra Leone,1
2015,Ecuador,Somalia,7
2015,Ecuador,Serbia and Kosovo (S/RES/1244 (1999)),14
2015,Ecuador,Swaziland,1
2015,Ecuador,Syrian Arab Rep.,17
2015,Ecuador,Togo,2
2015,Ecuador,Turkmenistan,2
2015,Ecuador,Turkey,2
2015,Ecuador,Uganda,1
2015,Ecuador,Uruguay,1
2015,Ecuador,United States of America,6
2015,Ecuador,Uzbekistan,4
2015,Ecuador,Venezuela (Bolivarian Republic of),7
2015,Ecuador,Viet Nam,3
2015,Ecuador,Stateless,1
2015,Ecuador,Zimbabwe,5
2015,Egypt,Afghanistan,2
2015,Egypt,United Arab Emirates,0
2015,Egypt,Burundi,24
2015,Egypt,Benin,1
2015,Egypt,Burkina Faso,0
2015,Egypt,Bangladesh,0
2015,Egypt,Central African Rep.,2
2015,Egypt,China,3
2015,Egypt,Côte d'Ivoire,249
2015,Egypt,Cameroon,1
2015,Egypt,Dem. Rep. of the Congo,41
2015,Egypt,Congo,3
2015,Egypt,Comoros,0
2015,Egypt,Djibouti,5
2015,Egypt,Algeria,0
2015,Egypt,Eritrea,1405
2015,Egypt,Estonia,0
2015,Egypt,Ethiopia,1085
2015,Egypt,Ghana,0
2015,Egypt,Guinea,9
2015,Egypt,Gambia,0
2015,Egypt,Guinea-Bissau,0
2015,Egypt,Indonesia,0
2015,Egypt,India,0
2015,Egypt,Iran (Islamic Rep. of),4
2015,Egypt,Iraq,4347
2015,Egypt,Jordan,0
2015,Egypt,Kazakhstan,0
2015,Egypt,Kenya,7
2015,Egypt,Kuwait,0
2015,Egypt,Lebanon,0
2015,Egypt,Liberia,1
2015,Egypt,Libya,1
2015,Egypt,Sri Lanka,3
2015,Egypt,Morocco,0
2015,Egypt,Madagascar,0
2015,Egypt,Mali,9
2015,Egypt,Myanmar,0
2015,Egypt,Niger,0
2015,Egypt,Nigeria,5
2015,Egypt,Pakistan,0
2015,Egypt,Philippines,1
2015,Egypt,Palestinian,70021
2015,Egypt,Russian Federation,19
2015,Egypt,Rwanda,4
2015,Egypt,Saudi Arabia,2
2015,Egypt,Sudan,11296
2015,Egypt,Senegal,0
2015,Egypt,Sierra Leone,1
2015,Egypt,Somalia,4491
2015,Egypt,Serbia and Kosovo (S/RES/1244 (1999)),1
2015,Egypt,South Sudan,1686
2015,Egypt,Syrian Arab Rep.,117635
2015,Egypt,Chad,45
2015,Egypt,Togo,0
2015,Egypt,Tajikistan,11
2015,Egypt,Turkmenistan,4
2015,Egypt,Tunisia,0
2015,Egypt,United Rep. of Tanzania,1
2015,Egypt,Uganda,9
2015,Egypt,Uzbekistan,2
2015,Egypt,Stateless,1
2015,Egypt,Yemen,54
2015,Egypt,South Africa,0
2015,Egypt,Zimbabwe,9
2015,Eritrea,Eritrea,0
2015,Eritrea,Ethiopia,26
2015,Eritrea,Sudan,28
2015,Eritrea,Somalia,2485
2015,Eritrea,South Sudan,10
2015,Spain,Afghanistan,194
2015,Spain,Angola,12
2015,Spain,Albania,2
2015,Spain,Armenia,18
2015,Spain,Azerbaijan,36
2015,Spain,Burundi,3
2015,Spain,Benin,0
2015,Spain,Burkina Faso,3
2015,Spain,Bangladesh,15
2015,Spain,Bosnia and Herzegovina,1
2015,Spain,Belarus,14
2015,Spain,Bolivia (Plurinational State of),8
2015,Spain,Brazil,0
2015,Spain,Bhutan,2
2015,Spain,Central African Rep.,1
2015,Spain,Chile,0
2015,Spain,China,17
2015,Spain,Côte d'Ivoire,265
2015,Spain,Cameroon,27
2015,Spain,Dem. Rep. of the Congo,80
2015,Spain,Congo,10
2015,Spain,Colombia,240
2015,Spain,Cuba,919
2015,Spain,Algeria,38
2015,Spain,Ecuador,1
2015,Spain,Egypt,11
2015,Spain,Eritrea,51
2015,Spain,Western Sahara,16
2015,Spain,Ethiopia,69
2015,Spain,Gabon,3
2015,Spain,Georgia,8
2015,Spain,Ghana,1
2015,Spain,Guinea,2
2015,Spain,Gambia,8
2015,Spain,Guinea-Bissau,0
2015,Spain,Equatorial Guinea,60
2015,Spain,Guatemala,12
2015,Spain,Honduras,32
2015,Spain,Haiti,21
2015,Spain,India,4
2015,Spain,Iran (Islamic Rep. of),67
2015,Spain,Iraq,177
2015,Spain,Jordan,22
2015,Spain,Kazakhstan,11
2015,Spain,Kenya,0
2015,Spain,Kyrgyzstan,4
2015,Spain,Lebanon,2
2015,Spain,Liberia,4
2015,Spain,Libya,3
2015,Spain,Sri Lanka,95
2015,Spain,Morocco,51
2015,Spain,Mexico,11
2015,Spain,The former Yugoslav Republic of Macedonia,1
2015,Spain,Mali,1
2015,Spain,Myanmar,2
2015,Spain,Mongolia,0
2015,Spain,Mozambique,1
2015,Spain,Mauritania,0
2015,Spain,Mauritius,2
2015,Spain,Niger,0
2015,Spain,Nigeria,13
2015,Spain,Nicaragua,11
2015,Spain,Nepal,6
2015,Spain,Pakistan,287
2015,Spain,Panama,0
2015,Spain,Peru,1
2015,Spain,Dem. People's Rep. of Korea,1
2015,Spain,Palestinian,503
2015,Spain,Romania,4
2015,Spain,Russian Federation,146
2015,Spain,Rwanda,13
2015,Spain,Sudan,52
2015,Spain,Senegal,5
2015,Spain,Sierra Leone,16
2015,Spain,El Salvador,4
2015,Spain,Somalia,474
2015,Spain,Serbia and Kosovo (S/RES/1244 (1999)),3
2015,Spain,Syrian Arab Rep.,1992
2015,Spain,Chad,0
2015,Spain,Togo,15
2015,Spain,Tunisia,2
2015,Spain,Turkey,5
2015,Spain,Uganda,0
2015,Spain,Ukraine,2
2015,Spain,United States of America,0
2015,Spain,Uzbekistan,10
2015,Spain,Venezuela (Bolivarian Republic of),43
2015,Spain,Viet Nam,3
2015,Spain,Stateless,95
2015,Spain,Yemen,5
2015,Spain,Zimbabwe,2
2015,Estonia,Afghanistan,16
2015,Estonia,Armenia,2
2015,Estonia,Benin,0
2015,Estonia,Bangladesh,3
2015,Estonia,Belarus,7
2015,Estonia,Côte d'Ivoire,2
2015,Estonia,Dem. Rep. of the Congo,0
2015,Estonia,Congo,0
2015,Estonia,Algeria,2
2015,Estonia,Egypt,0
2015,Estonia,Eritrea,1
2015,Estonia,Georgia,3
2015,Estonia,Guinea,0
2015,Estonia,Gambia,0
2015,Estonia,India,0
2015,Estonia,Iraq,1
2015,Estonia,Sri Lanka,9
2015,Estonia,Nigeria,0
2015,Estonia,Pakistan,2
2015,Estonia,Palestinian,3
2015,Estonia,Russian Federation,16
2015,Estonia,Sudan,20
2015,Estonia,Somalia,4
2015,Estonia,Serbia and Kosovo (S/RES/1244 (1999)),4
2015,Estonia,Syrian Arab Rep.,6
2015,Estonia,Togo,0
2015,Estonia,Tajikistan,1
2015,Estonia,Turkmenistan,2
2015,Estonia,Turkey,2
2015,Estonia,Uganda,1
2015,Estonia,Ukraine,59
2015,Estonia,Stateless,1
2015,Estonia,Yemen,1
2015,Ethiopia,Afghanistan,1
2015,Ethiopia,Burundi,52
2015,Ethiopia,Côte d'Ivoire,4
2015,Ethiopia,Cameroon,0
2015,Ethiopia,Dem. Rep. of the Congo,426
2015,Ethiopia,Congo,0
2015,Ethiopia,Cuba,0
2015,Ethiopia,Djibouti,76
2015,Ethiopia,Egypt,4
2015,Ethiopia,Eritrea,155231
2015,Ethiopia,Iran (Islamic Rep. of),0
2015,Ethiopia,Iraq,2
2015,Ethiopia,Kenya,3193
2015,Ethiopia,Lebanon,0
2015,Ethiopia,Liberia,0
2015,Ethiopia,Nigeria,1
2015,Ethiopia,Rwanda,11
2015,Ethiopia,Saudi Arabia,0
2015,Ethiopia,Sudan,37785
2015,Ethiopia,Somalia,256669
2015,Ethiopia,South Sudan,281508
2015,Ethiopia,Syrian Arab Rep.,9
2015,Ethiopia,Chad,1
2015,Ethiopia,United Rep. of Tanzania,2
2015,Ethiopia,Uganda,23
2015,Ethiopia,Yemen,1088
2015,Finland,Afghanistan,1406
2015,Finland,Angola,157
2015,Finland,Albania,4
2015,Finland,Armenia,2
2015,Finland,Azerbaijan,30
2015,Finland,Burundi,2
2015,Finland,Benin,1
2015,Finland,Burkina Faso,3
2015,Finland,Bangladesh,19
2015,Finland,Bulgaria,0
2015,Finland,Bosnia and Herzegovina,17
2015,Finland,Belarus,13
2015,Finland,Bolivia (Plurinational State of),2
2015,Finland,Brazil,4
2015,Finland,Brunei Darussalam,0
2015,Finland,Central African Rep.,1
2015,Finland,China,93
2015,Finland,Côte d'Ivoire,12
2015,Finland,Cameroon,72
2015,Finland,Dem. Rep. of the Congo,181
2015,Finland,Congo,7
2015,Finland,Colombia,2
2015,Finland,Comoros,0
2015,Finland,Cuba,6
2015,Finland,Djibouti,1
2015,Finland,Dominican Rep.,3
2015,Finland,Algeria,20
2015,Finland,Ecuador,3
2015,Finland,Egypt,8
2015,Finland,Eritrea,29
2015,Finland,Spain,0
2015,Finland,Ethiopia,93
2015,Finland,Georgia,4
2015,Finland,Ghana,52
2015,Finland,Guinea,26
2015,Finland,Gambia,34
2015,Finland,Guinea-Bissau,1
2015,Finland,Greece,0
2015,Finland,Guatemala,4
2015,Finland,Honduras,6
2015,Finland,Croatia,10
2015,Finland,Indonesia,2
2015,Finland,India,10
2015,Finland,Iran (Islamic Rep. of),606
2015,Finland,Iraq,4124
2015,Finland,Israel,1
2015,Finland,Jordan,7
2015,Finland,Kazakhstan,13
2015,Finland,Kenya,11
2015,Finland,Kyrgyzstan,20
2015,Finland,Cambodia,5
2015,Finland,Kuwait,0
2015,Finland,Lebanon,11
2015,Finland,Liberia,4
2015,Finland,Libya,17
2015,Finland,Sri Lanka,108
2015,Finland,Morocco,19
2015,Finland,Rep. of Moldova,6
2015,Finland,Mexico,0
2015,Finland,The former Yugoslav Republic of Macedonia,4
2015,Finland,Mali,6
2015,Finland,Myanmar,27
2015,Finland,Montenegro,0
2015,Finland,Mongolia,0
2015,Finland,Mauritania,6
2015,Finland,Malawi,4
2015,Finland,Niger,2
2015,Finland,Nigeria,165
2015,Finland,Nepal,4
2015,Finland,Pakistan,45
2015,Finland,Philippines,1
2015,Finland,Papua New Guinea,1
2015,Finland,Poland,0
2015,Finland,Dem. People's Rep. of Korea,2
2015,Finland,Romania,0
2015,Finland,Russian Federation,772
2015,Finland,Rwanda,23
2015,Finland,Saudi Arabia,1
2015,Finland,Sudan,18
2015,Finland,Senegal,3
2015,Finland,Sierra Leone,6
2015,Finland,El Salvador,5
2015,Finland,Somalia,3062
2015,Finland,Serbia and Kosovo (S/RES/1244 (1999)),167
2015,Finland,South Sudan,2
2015,Finland,Syrian Arab Rep.,565
2015,Finland,Chad,1
2015,Finland,Togo,5
2015,Finland,Thailand,1
2015,Finland,Tajikistan,7
2015,Finland,Turkmenistan,2
2015,Finland,Tunisia,1
2015,Finland,Turkey,143
2015,Finland,United Rep. of Tanzania,5
2015,Finland,Uganda,12
2015,Finland,Ukraine,10
2015,Finland,United States of America,0
2015,Finland,Uzbekistan,17
2015,Finland,Venezuela (Bolivarian Republic of),4
2015,Finland,Viet Nam,3
2015,Finland,Stateless,168
2015,Finland,Yemen,10
2015,Finland,Zimbabwe,1
2015,Fiji,Afghanistan,7
2015,Fiji,Eritrea,1
2015,Fiji,Ghana,1
2015,Fiji,Nigeria,1
2015,Fiji,Pakistan,2
2015,Fiji,Tunisia,0
2015,Fiji,Ukraine,0
2015,France,Afghanistan,4397
2015,France,Angola,3349
2015,France,Albania,2911
2015,France,United Arab Emirates,0
2015,France,Argentina,4
2015,France,Armenia,4034
2015,France,Austria,1
2015,France,Azerbaijan,2816
2015,France,Burundi,375
2015,France,Belgium,0
2015,France,Benin,26
2015,France,Burkina Faso,114
2015,France,Bangladesh,3960
2015,France,Bulgaria,73
2015,France,Bahrain,3
2015,France,Bosnia and Herzegovina,4055
2015,France,Belarus,515
2015,France,Bolivia (Plurinational State of),35
2015,France,Brazil,11
2015,France,Bhutan,113
2015,France,Central African Rep.,1607
2015,France,Chile,70
2015,France,China,3260
2015,France,Côte d'Ivoire,2654
2015,France,Cameroon,816
2015,France,Dem. Rep. of the Congo,14182
2015,France,Congo,3225
2015,France,Colombia,475
2015,France,Comoros,525
2015,France,Cabo Verde,1
2015,France,Cuba,150
2015,France,Czech Rep.,29
2015,France,Germany,7
2015,France,Djibouti,149
2015,France,Dominica,1
2015,France,Dominican Rep.,30
2015,France,Algeria,1384
2015,France,Ecuador,28
2015,France,Egypt,767
2015,France,Eritrea,2208
2015,France,Western Sahara,297
2015,France,Spain,1
2015,France,Estonia,8
2015,France,Ethiopia,653
2015,France,Gabon,33
2015,France,United Kingdom,0
2015,France,Georgia,2826
2015,France,Ghana,521
2015,France,Guinea,6005
2015,France,Gambia,184
2015,France,Guinea-Bissau,931
2015,France,Equatorial Guinea,30
2015,France,Greece,2
2015,France,Guatemala,17
2015,France,Guyana,13
2015,France,Honduras,0
2015,France,Croatia,66
2015,France,Haiti,3445
2015,France,Hungary,66
2015,France,Indonesia,6
2015,France,India,202
2015,France,Iran (Islamic Rep. of),2417
2015,France,Iraq,4787
2015,France,Israel,5
2015,France,Jamaica,13
2015,France,Jordan,18
2015,France,Kazakhstan,499
2015,France,Kenya,75
2015,France,Kyrgyzstan,283
